dbirwt_0,dbirwt_1,diff
0.18069917571057773,-0.2602350003418546,-1.0972620804733044
1.881384528459456,2.080563484801705,0.7253111721080299
0.18069917571057773,0.3908584120807844,0.5541962160796513
-2.243682071825057,-2.4786593019457377,-0.8584970255499854
-0.2387154905862926,-0.409280480294025,-0.46055526734445396
-2.08907431248425,-2.378249715451644,-0.9778795530116449
-0.052857226697875556,-0.23199480414039073,-0.46055526734445396
0.7399187307730715,0.9682135344218233,0.6656199083772001
0.822156900635203,0.4222364078601887,-0.9181882892808152
0.016222835986314854,0.16336794268010332,0.37512242488716213
0.5178756721453166,0.131989946900699,-0.9181882892808152
-2.301248790728549,-2.6245669823199678,-1.0893032453091938
0.27938497954513547,0.08492295323159259,-0.46055526734445396
0.04911810393116743,0.21827943529406083,0.43481368861799186
-1.3587993641085228,-1.6110577186452093,-0.7988057618191557
-0.19266211546349898,-0.4547785741741612,-0.687382069521607
-0.26338694154493203,-0.29161299612125885,-0.10240768495947564
0.9734751331815248,0.5901086852800016,-0.8584970255499854
2.2777725071949293,1.9472070027392372,-0.5719789596420027
0.6461672171302416,0.3469292179896184,-0.6834026519395516
1.065581883427112,0.834857052359355,-0.46055526734445396
-0.13180586976552172,-0.4485029750182803,-0.8187028497294323
-0.0495676999033903,-0.41712497923887604,-0.9380853771910918
0.6083376589936612,0.5791263867572102,-0.0029222454080927596
0.36984696639348,0.7752388603784869,1.0715205017468423
0.343530752037598,-0.009211034106620275,-0.8545176079679302
-0.09891060182066916,-0.197479008783046,-0.2615843882416882
0.7481425477592847,0.5681440882344186,-0.36902866295718173
0.9619617894008263,0.5634373888675079,-0.8982912013705386
-1.0314914480572397,-1.2109882724578045,-0.5759583772240581
0.5540604668846545,0.3908584120807844,-0.3491315750469052
-0.3127298434622109,-0.3857469834594717,-0.22179021242113509
-1.4525508777513527,-1.6549869127363752,-0.6834026519395516
-0.47227189299474587,-0.36535128620285895,0.21594572160494957
0.3895841271603916,0.3688938150352014,-0.006901662990148075
0.27280592595616493,0.4347876061719504,0.4427725237821025
-0.9048446664695572,-0.40143598134917385,1.1710059412982252
1.2053867721927354,0.8583905491939083,-0.739114498088326
0.649456743924727,0.5712818878123591,-0.1223047728697522
-0.28641362910632884,4.341348080707784,11.704524280998644
0.1560277247519383,-0.05470912798675649,-0.5162671134932284
0.7859721058958651,0.8803551462394913,0.3313488314845537
-0.00680385157508195,0.03471815998454573,0.10452202930740075
0.5540604668846545,0.7469986641770231,0.5541962160796513
-0.19759640565522688,0.16336794268010332,0.8924467105543531
-0.02983053913647875,0.4128230091263674,1.119273512731506
-0.2798345755173583,-0.6210819518050039,-0.8982912013705386
-0.14825350373794802,-0.4798809707976846,-0.8584970255499854
0.1330010371905415,1.3698518803981983,3.1527558971617715
0.9537379724146132,0.6967938709299762,-0.5401436189855603
-0.3127298434622109,-0.22885700456245028,0.1761515457843964
0.6741281948833664,0.3045689236874226,-0.8584970255499854
-0.09891060182066916,0.3673249152462312,1.1710059412982252
0.016222835986314854,0.16336794268010332,0.37512242488716213
-2.7469796713813013,-2.9901206331500276,-0.9380853771910918
-1.4525508777513527,-0.5881350562366294,2.0226013038580626
-1.760121633035724,-1.1858858758342812,1.2505942929393314
-0.46075854921404746,1.0905877179615,3.8809893146778944
0.7629454183344683,0.9023197432850742,0.4427725237821025
-0.09891060182066916,-0.009211034106620275,0.21594572160494957
0.5063623283646183,0.16807464204701394,-0.7988057618191557
0.03267046995874114,0.4347876061719504,1.0237674907621785
-0.9393846978116525,-1.1654901785776683,-0.6834026519395516
-0.47227189299474587,-0.7654207323902636,-0.7988057618191557
-1.1252429617000694,-0.7214915382990976,0.8924467105543531
0.08694766206774789,0.6136421821145549,1.346100314908659
0.4126108147217884,-0.009211034106620275,-1.0216531464142533
-1.5446576279969397,-1.8777706827701457,-1.0256325639963086
1.1346619461113023,0.6967938709299762,-0.9778795530116449
1.065581883427112,0.6560024764167507,-0.9142088716987599
0.7859721058958651,1.9472070027392372,3.0373527872821677
-0.33246700422912245,0.25750193001831617,1.457524007206208
-0.09891060182066916,-0.23199480414039073,-0.3491315750469052
0.7859721058958651,0.9242843403306573,0.4427725237821025
0.8797236195386949,1.346318383563645,1.2864090511778292
0.7859721058958651,0.5681440882344186,-0.46055526734445396
-1.778214030405393,-1.967197970741448,-0.687382069521607
-0.06601533387581658,-0.29161299612125885,-0.5799377948061134
0.1330010371905415,0.14611004500143096,0.048810183158626334
0.414255578119031,0.05668275703012873,-0.8584970255499854
0.8386045346076292,0.8379948519372955,0.09656319414329011
1.486641313121225,1.4137810744893642,-0.01088108057220339
0.7399187307730715,0.3469292179896184,-0.9102294541167045
0.414255578119031,0.3908584120807844,-0.01088108057220339
-0.052857226697875556,0.7469986641770231,2.0226013038580626
0.9257769946614886,1.0137116283019596,0.3313488314845537
-0.19266211546349898,-0.5881350562366294,-1.0256325639963086
-0.2387154905862926,0.08021625386468195,0.7810230182568043
-0.46075854921404746,-0.5897039560255997,-0.3809669157033477
0.29583261351756174,0.4771479004741462,0.4945049523488216
-0.5199700315147822,-0.5881350562366294,-0.23372846516730103
-0.4031918303105555,-0.6995269412535147,-0.7988057618191557
1.065581883427112,1.280424592426896,0.6695993259592554
-0.5265490851037526,-0.8877949159299403,-0.9778795530116449
0.46030895324182464,0.3469292179896184,-0.23372846516730103
0.887947436524908,0.9635068350549126,0.29553407324605585
-2.128548634018073,-2.144483646895082,-0.28944031131607545
0.27280592595616493,0.08021625386468195,-0.4565758497623987
0.32050406447620117,0.6136421821145549,0.7810230182568043
-0.19266211546349898,-0.5881350562366294,-1.0256325639963086
-1.8341359859116424,-1.6408668146356433,0.2756369853357793
0.04089428694495428,0.21357273592715018,0.4427725237821025
-1.335772676547126,-1.6110577186452093,-0.8545176079679302
-0.30944031666772565,-0.5426369623564932,-0.6276908057907772
-2.2683535227836966,-2.4111966110200185,-0.6276908057907772
0.18069917571057773,0.48028570005208665,0.7810230182568043
-0.09891060182066916,-0.23199480414039073,-0.3491315750469052
0.27280592595616493,1.280424592426896,2.587678600509917
-0.8916865592916162,-0.7214915382990976,0.32736941390249835
0.5540604668846545,0.3469292179896184,-0.46055526734445396
-2.969022730009056,-2.8802976479221125,-0.1223047728697522
-0.42621851787195225,-0.7654207323902636,-0.9102294541167045
1.8123044657752654,1.3698518803981983,-0.9102294541167045
-0.2387154905862926,0.5242148941432526,1.9071981939784584
0.1330010371905415,0.08021625386468195,-0.11832535528769689
-0.4031918303105555,-0.6759934444189614,-0.739114498088326
-1.171296336822863,-1.0776317903953363,0.10054261172534543
0.14780390776572516,1.2302197991798491,2.762772974120351
0.6247852929660875,0.9007508434961041,0.7730641830926936
0.46030895324182464,0.48028570005208665,0.10452202930740075
1.1132800219471481,1.1470681103644278,0.21594572160494957
-0.7074730588004418,-0.5426369623564932,0.335328249066609
0.542547123103956,1.2615977949592534,1.887301106068182
0.8336702444159013,0.3908584120807844,-1.0256325639963086
-2.66474150151917,-2.9006933451787256,-0.9102294541167045
0.8336702444159013,0.7469986641770231,-0.1223047728697522
1.1132800219471481,1.45771026858053,1.0038704028519019
-1.1252429617000694,-0.1425675161690885,2.360851798332764
0.7168920432116747,0.3688938150352014,-0.7988057618191557
-0.4114156472967686,-0.7073714401983657,-0.7988057618191557
1.2991382858355653,1.324353786518062,0.21594572160494957
-0.6910254248280155,-0.9505509074887489,-0.739114498088326
0.9208427044697607,2.3441386493487015,3.7178331938136266
1.2053867721927354,0.9682135344218233,-0.46055526734445396
-1.5018937796686316,-1.391411748189379,0.10452202930740075
0.16425154173815143,0.4771479004741462,0.8128583589132468
0.6461672171302416,0.3469292179896184,-0.6834026519395516
0.6938653556502778,0.25750193001831617,-1.0256325639963086
0.3665574395989948,0.12414544795584795,-0.5719789596420027
0.5589947570763824,0.43008090680503974,-0.2615843882416882
-0.8357646037853669,-0.8328834233159829,-0.09046943221330969
0.7892616326903503,0.6654158751505719,-0.22179021242113509
0.5540604668846545,0.3014311241094822,-0.5759583772240581
-0.2387154905862926,-0.5881350562366294,-0.9142088716987599
0.5063623283646183,0.6575713762057208,0.4427725237821025
-0.799579809046029,-0.9427064085438979,-0.4565758497623987
0.5540604668846545,0.5681440882344186,0.10054261172534543
0.08694766206774789,1.6930452369260625,4.083939611362715
0.3665574395989948,0.4347876061719504,0.21594572160494957
0.6083376589936612,1.1517748097313385,1.4495651720420972
1.0195285083043184,1.1909973044555937,0.5541962160796513
0.6741281948833664,0.35163591735652905,-0.739114498088326
1.1346619461113023,1.2459087970695513,0.4149166007077153
-0.5101014511313263,-0.6681489454741103,-0.46055526734445396
0.35339933242105376,0.4771479004741462,0.3552253369768856
0.9257769946614886,1.9927050966193733,2.81450540268707
0.8336702444159013,0.5681440882344186,-0.5759583772240581
-0.2798345755173583,0.25750193001831617,1.3301826445804377
-0.06601533387581658,-0.4641919729079825,-1.017673728832198
0.13135627379329887,-0.22885700456245028,-0.8982912013705386
-1.4295241901899558,-0.9882045024240341,0.9521379742851828
0.1330010371905415,-0.29945749506610997,-1.081344410145083
1.4307193576149755,1.1517748097313385,-0.5401436189855603
-0.30944031666772565,-0.07667372503233949,0.5541962160796513
0.7859721058958651,0.6120732823255847,-0.3491315750469052
0.9718303697842822,0.7015005702968868,-0.5719789596420027
-2.5249366127535464,-2.3453028198832695,0.16023387545617515
1.397824089670123,2.0774256852237647,1.887301106068182
0.5770871544460513,0.25750193001831617,-0.7430939156703813
1.6264462018868484,1.6804940386143006,0.32736941390249835
0.9734751331815248,0.8803551462394913,-0.1223047728697522
-0.5594443530486052,-0.16610101300364172,0.9322408863749062
1.1511095800837288,0.6811048730402741,-1.0574679046527513
1.2530849107127717,0.8803551462394913,-0.7988057618191557
-0.37852037935191607,-0.2759239982315567,0.21594572160494957
0.08694766206774789,0.21357273592715018,0.3313488314845537
0.33695169844862743,0.0205980618838138,-0.7629910035806579
-0.06601533387581658,-0.15041201511393956,-0.22179021242113509
0.4126108147217884,0.7469986641770231,0.8964261281364084
0.7201815700061599,1.280424592426896,1.5052770181908717
0.7859721058958651,0.5681440882344186,-0.46055526734445396
0.32050406447620117,-0.009211034106620275,-0.7988057618191557
-1.628540561256314,-1.2329528695033876,0.8128583589132468
0.6083376589936612,0.16336794268010332,-1.0574679046527513
1.2991382858355653,1.1988418034004449,-0.10240768495947564
